International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total_Minutes,Total_Calls,Avg_Daily_Usage,Call_Frequency,Intl_Usage_Rate,High_Service_Calls,log_Total_Minutes,log_Avg_Daily_Usage,log_Call_Frequency,Churn
0,0,0,192.0,89,139.5,187.4,102,5.5,4,2,524.4,283,165.6,89.36842105263159,0.010468214693566806,0,6.26415987725144,5.115595729732743,4.503894881731036,0
0,1,25,163.7,78,113.2,134.1,118,9.9,3,3,420.9,311,138.75824175824175,102.52747252747253,0.023465276131784785,0,6.044768319130293,4.939914085310503,4.639837012531817,0
0,0,0,211.7,100,198.7,301.7,136,6.5,9,1,718.5999999999999,346,106.7227722772277,51.386138613861384,0.009032795997776543,0,6.5786955020763775,4.679561003568674,3.958642026062872,0
0,0,0,175.5,103,132.3,242.9,96,11.8,3,1,562.5,322,165.44117647058823,94.70588235294117,0.02094055013309672,0,6.334167333479831,5.1146419525263624,4.561279763162822,0
0,0,0,150.1,120,200.1,266.7,105,11.0,3,2,627.9,313,131.72727272727272,65.66433566433567,0.01749085705199555,0,6.443972261549457,4.888296441904012,4.199670112233671,0
0,0,0,215.5,102,190.7,214.5,106,8.6,6,1,629.3000000000001,309,194.62886597938146,95.56701030927834,0.013644296366809455,0,6.446195896519065,5.276219323294069,4.570237174705747,0
0,0,0,101.7,105,202.8,136.2,119,9.4,6,3,450.09999999999997,329,81.3433734939759,59.45783132530121,0.020837951673686548,0,6.111689044414351,4.41089798579611,4.10194611912977,0
0,0,0,258.4,132,126.8,182.4,87,9.7,8,4,577.3000000000001,346,171.4752475247525,102.77227722772277,0.016773301054815837,1,6.360092765164173,5.1502537335652345,4.642198856328918,0
0,0,0,242.4,126,152.9,318.3,115,11.8,6,1,725.4,362,132.6951219512195,66.21951219512195,0.016244493392070486,0,6.588100827287083,4.895561998410287,4.2079635654292415,0
0,0,0,190.2,102,197.7,247.5,102,9.8,6,2,645.1999999999999,351,169.78947368421052,92.36842105263159,0.015165583410708762,0,6.471109053390398,5.14043164997175,4.536553183703084,0
0,0,0,154.1,104,204.2,196.2,92,9.8,4,2,564.3,312,245.34782608695653,135.6521739130435,0.017335927825933135,0,6.3373565636812454,5.506744464461312,4.917438820868418,0
0,0,0,188.0,127,90.5,150.3,64,15.3,3,3,444.1,312,95.16428571428573,66.85714285714286,0.03437429791058189,0,6.098298976021809,4.56605803836993,4.217404654979328,0
0,0,0,103.1,70,275.0,141.1,92,11.2,5,1,530.4000000000001,296,120.54545454545456,67.27272727272727,0.02107640195709446,0,6.275515033325713,4.800288304303573,4.223510378965764,0
0,0,0,175.4,130,159.5,260.6,96,11.6,4,0,607.1,360,182.13,108.0,0.01907580989968755,0,6.410339342126064,5.210196283152857,4.6913478822291435,0
0,0,0,145.4,93,209.1,214.0,96,10.9,1,1,579.4,288,101.05813953488372,50.23255813953488,0.01878015161957271,0,6.363717521010033,4.62554264633861,3.9363752311087805,0
0,0,0,161.5,123,214.2,315.0,106,8.6,5,1,699.3000000000001,315,446.3617021276596,201.06382978723406,0.01228045123518492,0,6.551508814661472,6.103367444425718,5.308583636532894,0
0,0,0,260.1,101,256.5,229.1,89,10.0,2,1,755.7,260,152.15436241610738,52.348993288590606,0.013215276860050217,0,6.628966873700476,5.031446317470607,3.9768551076276535,1
1,1,42,130.1,90,167.0,244.7,80,13.6,5,3,555.4,303,120.73913043478261,65.86956521739131,0.024442846872753415,0,6.321487460049288,4.8018804802341455,4.20274393413644,1
0,0,0,102.0,118,113.3,188.6,105,11.4,3,2,415.29999999999995,360,103.82499999999999,90.0,0.0273840980062455,0,6.03140615420093,4.652292293056826,4.51085950651685,0
0,1,33,218.7,104,155.0,99.0,117,12.1,4,1,484.8,369,111.87692307692306,85.15384615384615,0.024907369287772745,0,6.185797016568072,4.726298048818357,4.456134606827604,0
0,1,30,128.5,86,188.4,254.4,85,6.8,6,1,578.0999999999999,268,93.74594594594592,43.45945945945946,0.011742358832671388,0,6.361475174231744,4.551199056196977,3.794577750555248,0
0,0,0,128.7,100,227.1,178.1,135,9.2,4,2,543.1,306,113.93706293706295,64.1958041958042,0.016908656496967468,0,6.29913305349188,4.744384699743393,4.177395114036787,1
0,0,0,172.2,92,162.6,250.3,101,8.7,4,1,593.8,273,116.43137254901961,53.529411764705884,0.014626765299260255,0,6.388225214586,4.765854099540137,3.9987402215096393,0
0,0,0,199.2,124,126.0,289.2,135,7.6,3,1,622.0,348,106.62857142857143,59.65714285714286,0.012199036918138041,0,6.434546518787453,4.678686146202628,4.105237400213842,0
0,0,0,184.5,98,200.5,279.2,91,8.8,3,2,673.0,285,280.4166666666667,118.75,0.013056379821958458,0,6.513230110912307,5.639836370597568,4.785406236291025,0
0,0,0,168.6,99,175.6,243.3,92,10.9,7,0,598.4,305,115.81935483870967,59.03225806451613,0.01818485151818485,0,6.3959291548825625,4.760628765901396,4.0948820521571045,0
0,1,30,174.0,118,205.3,218.2,90,6.7,3,1,604.2,292,112.58385093167703,54.40993788819876,0.01107072042300066,0,6.405558981914201,4.7325413388901705,4.014758961929321,0
0,0,0,230.4,65,257.4,107.3,88,8.5,3,1,603.5999999999999,236,132.17518248175182,51.67883211678832,0.014058881905391996,0,6.404567082345357,4.891665423042423,3.964213707244148,0
0,0,0,198.2,73,202.8,146.4,73,5.1,5,1,552.5,266,212.5,102.3076923076923,0.009214092140921408,0,6.316261752148692,5.363636832668679,4.6377118390617005,0
0,0,0,186.1,96,211.6,230.6,100,8.0,4,0,636.3,300,180.08490566037736,84.90566037735849,0.01255295779067943,0,6.457240502320248,5.198966013322831,4.45324972178266,0
0,0,0,148.5,105,243.0,255.2,114,6.8,2,1,653.5,327,124.08227848101266,62.08860759493671,0.01038961038961039,0,6.483871585349955,4.828971748613467,4.144540208000268,0
0,0,0,157.1,109,268.8,181.5,91,10.0,8,0,617.4,291,179.82524271844662,84.75728155339806,0.016170763260025874,0,6.427135497273212,5.197531055018125,4.451520998515496,0
0,0,0,155.0,110,133.4,176.1,84,7.0,4,4,471.5,302,172.5,110.48780487804878,0.014814814814814815,1,6.158037746933798,5.156177599386914,4.7139152116274365,1
0,0,0,188.5,77,182.0,218.2,127,6.1,6,1,594.8000000000001,333,115.87012987012987,64.87012987012986,0.010238335011748907,0,6.389905040279182,4.761063317180264,4.187685074263378,0
0,0,0,208.8,120,225.3,221.6,130,11.1,5,0,666.8000000000001,355,119.78443113772457,63.77245508982036,0.016621743036837375,0,6.5039887275095545,4.794007395884578,4.170880437213534,0
0,1,30,198.9,87,207.0,159.8,76,12.6,4,3,578.3000000000001,257,126.63503649635038,56.277372262773724,0.02175038839979285,0,6.361820478102579,4.849174913912711,4.047905646299348,0
0,0,0,212.8,79,204.1,156.2,113,10.2,2,1,583.3,285,98.86440677966101,48.305084745762706,0.017456785897655314,0,6.370414549560391,4.6038133336768015,3.898027214589482,0
0,0,0,137.4,126,120.0,130.3,64,12.4,2,3,400.09999999999997,286,82.21232876712327,58.767123287671225,0.03091498379456495,0,5.9942107727760074,4.421395519146405,4.090455731975219,0
0,1,31,191.8,75,267.8,200.5,62,12.8,3,2,672.9,275,224.29999999999998,91.66666666666667,0.018993916011277638,0,6.513081731952171,5.4174328474381985,4.529008825022528,0
0,0,0,149.0,92,49.2,163.3,93,13.9,11,0,375.4,274,165.61764705882354,120.88235294117648,0.036928799149840597,0,5.930652407711224,5.1157016488459455,4.803056259323157,0
0,0,0,117.1,118,249.6,162.2,84,11.1,4,3,540.0,296,174.19354838709677,95.48387096774194,0.020517560073937152,0,6.293419278846481,5.165891353549699,4.569375854144802,0
0,0,0,108.0,79,241.9,252.1,92,10.4,3,3,612.4,326,148.16129032258067,78.87096774193549,0.016954678839256603,0,6.419017251680151,5.005028205867068,4.380412429319341,0
0,0,0,112.8,133,199.4,142.7,105,10.1,5,0,465.0,359,86.64596273291926,66.8944099378882,0.02167381974248927,0,6.144185634125646,4.473305549073298,4.217953703309372,0
0,0,0,175.9,105,188.3,188.3,98,11.0,6,1,563.5,297,89.92021276595744,47.3936170212766,0.01948627103631532,0,6.335940383589716,4.509982339126319,3.8793679253000004,0
0,0,0,236.6,109,169.9,212.3,118,11.1,2,1,629.9,336,111.81656804733727,59.64497041420118,0.01759391345696624,0,6.447147371376764,4.7257632081304495,4.10503670390849,1
0,0,0,129.6,79,246.2,172.1,124,9.4,10,3,557.3,312,98.3470588235294,55.05882352941176,0.016836826079168907,0,6.324896452316315,4.598619364367659,4.026401559597986,0
0,1,20,133.3,63,184.1,272.9,107,13.5,2,1,603.8,295,220.90243902439022,107.92682926829268,0.022321428571428572,0,6.404897824865323,5.402237821425642,4.690676365695795,0
0,0,0,167.8,121,212.9,208.2,73,13.0,3,5,601.9000000000001,320,135.7669172932331,72.18045112781955,0.021562448167191904,1,6.40175134549536,4.918278143290414,4.29292832420474,0
0,1,21,283.2,110,239.7,149.5,80,6.3,1,5,678.6999999999999,299,177.05217391304345,78.0,0.009268795056642637,1,6.521651524352593,5.182076619214223,4.3694478524670215,0
0,0,0,141.2,132,149.1,171.4,72,7.0,2,2,468.69999999999993,296,139.2178217821782,87.92079207920791,0.01490312965722802,0,6.15209419303295,4.9431970833704595,4.48774599682969,0
0,1,27,230.2,106,196.1,215.4,108,10.4,2,1,652.0999999999999,294,94.50724637681158,42.608695652173914,0.015924054509263517,0,6.4817302569086115,4.559202122899293,3.7752565720327858,0
1,0,0,237.8,92,208.9,167.8,86,15.6,6,2,630.1,303,239.27848101265823,115.0632911392405,0.024718745048328314,0,6.447464328590194,5.481798588223416,4.754135655582879,1
1,0,0,204.0,84,168.5,164.0,102,13.3,3,3,549.8,250,121.27941176470587,55.14705882352941,0.024146695715323168,0,6.311371766854499,4.8063086864509215,4.027974299109586,1
0,0,0,221.1,106,178.6,202.7,90,7.4,3,1,609.8,247,203.26666666666665,82.33333333333333,0.01211525867714473,0,6.414769573344477,5.319426329758271,4.422848629194137,0
0,0,0,177.2,93,142.6,314.1,144,12.7,2,4,646.6,299,265.7260273972603,122.87671232876711,0.01961087090796788,1,6.47327322180348,5.58622201696723,4.819286815592089,0
0,0,0,163.8,73,255.6,192.9,95,15.7,4,0,628.0,257,121.54838709677419,49.74193548387097,0.024960254372019076,0,6.444131256700441,4.8085059487024795,3.9267526985731314,0
0,1,4,141.3,96,230.4,223.7,85,9.4,3,3,604.8000000000001,272,126.00000000000001,56.66666666666667,0.015516672169032682,0,6.406549898593137,4.844187086458591,4.054679305829669,0
0,0,0,272.5,119,226.1,159.1,94,16.4,5,3,674.1,312,142.4154929577465,65.91549295774648,0.024292697378166195,0,6.514860828047825,4.965745962481252,4.203430524145606,1
0,1,16,118.9,112,228.3,180.1,111,8.2,5,2,535.5000000000001,325,122.63358778625955,74.42748091603053,0.015284249767008384,0,6.285066562070753,4.8173222539509,4.3231716769938116,0
0,0,0,7.9,100,136.4,156.6,89,12.1,1,0,313.0,273,93.89999999999999,81.89999999999999,0.038535031847133756,0,5.749392985908253,4.552823705615882,4.417635062141249,0
0,0,0,159.5,96,167.2,138.6,106,10.2,4,0,475.49999999999994,329,160.28089887640448,110.89887640449437,0.021406086044071355,0,6.166467723094256,5.083147558257878,4.7175955741995,0
0,0,0,150.2,70,185.7,212.5,128,12.1,2,1,560.5,298,188.93258426966293,100.4494382022472,0.021549421193232412,0,6.3306117741784975,5.246669189563753,4.619560528575339,0
0,0,0,140.7,88,210.9,229.9,125,12.4,4,2,593.9,315,138.11627906976744,73.25581395348837,0.02084383930072281,0,6.38839332419386,4.935310123496331,4.307516077021219,0
0,0,0,169.2,123,216.8,179.4,107,12.6,3,1,578.0,316,96.33333333333333,52.666666666666664,0.021761658031088083,0,6.361302477572996,4.578141513600172,3.982792076316353,0
0,0,0,220.8,77,148.5,183.9,100,7.6,3,2,560.8000000000001,267,151.56756756756758,72.16216216216216,0.013527945888216444,0,6.331145914670143,5.027607563939538,4.292678376970077,0
0,0,0,216.3,96,266.3,214.0,110,4.5,3,0,701.1,286,181.3189655172414,73.96551724137932,0.0064093433983762995,0,6.554075844023203,5.2057577109263855,4.3170282376946805,0
0,0,0,169.5,96,157.6,98.2,70,10.6,7,0,435.90000000000003,267,114.7105263157895,70.26315789473685,0.024261844815747308,0,6.07970433595739,4.751091609454424,4.26637947430578,0
0,1,35,256.3,119,258.1,215.5,130,11.7,1,1,741.6000000000001,341,150.32432432432435,69.12162162162161,0.01575545381093455,0,6.61015754174298,5.019425376704669,4.25023118616357,0
0,0,0,179.7,128,299.8,185.3,120,7.6,3,1,672.4,343,169.5126050420168,86.47058823529412,0.011286011286011286,0,6.512339506726974,5.138809223856095,4.471302602403939,0
0,0,0,266.0,120,130.1,165.8,63,13.1,6,3,575.0000000000001,273,140.24390243902442,66.58536585365854,0.02274305555555555,0,6.3561076606958915,4.950488200521482,4.2133914781586705,0
0,0,0,96.7,97,193.8,171.7,88,9.7,3,2,471.9,283,123.10434782608695,73.82608695652173,0.020511736096426304,0,6.15888394964983,4.82112272645654,4.31516658028239,0
0,0,0,82.7,116,194.6,159.0,54,10.9,9,0,447.2,274,70.61052631578947,43.26315789473684,0.024319500223114684,0,6.105239561366827,4.27124207874452,3.7901526808065076,0
0,0,0,168.2,87,161.7,192.4,112,10.1,3,3,532.4,294,275.37931034482756,152.06896551724137,0.018935133108361455,0,6.279271611747914,5.621774235057179,5.030888574847561,0
0,0,0,286.4,109,178.2,214.2,152,10.7,14,1,689.5,342,200.82524271844662,99.6116504854369,0.015496017378711077,0,6.537415972849347,5.307402187898697,4.611268060954582,1
0,0,0,174.3,95,186.6,258.2,105,12.9,5,3,631.9999999999999,333,101.93548387096772,53.70967741935484,0.020379146919431285,0,6.450470422144176,4.634102421793097,4.002040611866702,0
1,0,0,190.6,100,161.7,189.9,136,13.0,6,1,555.1999999999999,346,264.38095238095235,164.76190476190476,0.023372887450557357,0,6.3211279417998645,5.5811663498461135,5.110552450088016,0
0,0,0,175.5,86,205.1,245.2,100,17.8,3,4,643.5999999999999,267,180.44859813084108,74.85981308411215,0.027614024201054924,1,6.468629969381337,5.200972407703861,4.32888707229927,0
0,0,0,133.4,102,204.6,196.9,103,11.1,7,1,546.0,283,109.93288590604027,56.97986577181208,0.020292504570383913,0,6.304448802421981,4.708925386971894,4.060095808413425,0
0,1,27,204.6,96,136.0,210.5,82,6.6,2,3,557.7,273,138.27272727272728,67.68595041322314,0.01181313764095221,0,6.325612656465103,4.936434077502166,4.229544671956285,0
0,0,0,242.2,88,233.2,188.5,121,6.2,6,3,670.1,304,152.29545454545453,69.09090909090908,0.009238563552376695,0,6.508918157164194,5.032367134723595,4.2497931007649585,0
0,1,33,253.1,112,210.1,95.0,98,11.9,4,3,570.1,308,147.4396551724138,79.6551724137931,0.02083698126422693,0,6.347564325670818,5.000178513179821,4.3901829365977045,0
0,0,0,130.0,110,185.3,178.7,105,8.3,4,0,502.3,307,134.54464285714286,82.23214285714286,0.016491158354857937,0,6.2211864137823145,4.909301053637621,4.421633605637592,0
0,0,0,105.9,151,189.6,170.9,67,12.7,7,0,479.09999999999997,367,120.78151260504201,92.52100840336134,0.026452822328681524,0,6.173994415536894,4.802228558903439,4.538186099861895,0
0,0,0,194.2,98,193.8,192.0,123,9.3,7,3,589.3,323,152.40517241379308,83.53448275862068,0.015754700999491788,0,6.380630882246644,5.033082606837929,4.437159531104814,0
0,0,0,196.5,82,190.0,163.2,99,10.8,2,2,560.5,272,137.82786885245903,66.88524590163935,0.01923419412288513,0,6.3306117741784975,4.933234812157865,4.217818719372256,0
0,0,0,184.5,81,172.0,183.4,96,13.7,3,3,553.6,283,141.94871794871796,72.56410256410257,0.024702488279841325,0,6.318247133181678,4.962485950198674,4.298157169851718,0
0,0,0,261.9,113,148.1,145.2,74,13.8,4,0,569.0,290,181.59574468085106,92.55319148936171,0.024210526315789474,0,6.345636360828596,5.207274663841411,4.538530167470752,0
0,0,0,202.4,118,260.2,177.4,112,9.2,5,3,649.2,302,177.05454545454546,82.36363636363637,0.014149492463857273,0,6.477280007869805,5.182089938488324,4.423212199458095,0
0,1,39,167.4,113,172.7,192.6,113,9.5,4,3,542.2,324,83.41538461538462,49.84615384615385,0.017488954344624445,0,6.297477576244487,4.435749667163338,3.9288044823901496,0
0,1,22,167.7,104,246.8,203.9,117,7.5,11,1,625.9,323,102.60655737704919,52.95081967213115,0.011963630563088213,0,6.440787038279923,4.640600622967592,3.9880728847700286,0
0,0,0,240.2,78,230.3,217.0,83,5.2,1,2,692.7,271,150.58695652173915,58.913043478260875,0.007496035750324348,0,6.542039590391256,5.021159430731916,4.092894235644454,0
0,1,26,189.1,112,178.2,199.3,104,11.1,4,1,577.6999999999999,317,129.33582089552237,70.97014925373134,0.01918092275790565,0,6.360784208579793,4.870114357290021,4.27625143935015,0
0,0,0,127.7,67,182.9,172.9,92,10.6,7,1,494.1,256,102.22758620689655,52.9655172413793,0.021409816198747725,0,6.204759762367377,4.636936125533351,3.9883452729877793,0
0,0,0,205.2,106,99.5,189.5,75,13.4,3,1,507.59999999999997,306,130.15384615384616,78.46153846153847,0.02634683444750295,0,6.231661852988019,4.87637103225608,4.375273111658102,0
0,0,0,154.5,129,193.6,180.9,145,13.4,3,2,542.4,364,109.20805369127515,73.28859060402685,0.02465955097534045,0,6.297845696992248,4.702369976546378,4.307957381440165,0
0,0,0,153.7,109,194.0,256.1,114,14.1,6,1,617.9,334,187.24242424242425,101.21212121212122,0.022782355792535142,0,6.427943708745316,5.237730622802098,4.62705027359517,0
0,0,0,328.1,106,151.7,303.5,114,8.7,3,1,792.0,312,193.1707317073171,76.09756097560977,0.010970996216897856,0,6.675823221634848,5.268737832384271,4.34507164551131,1
1,0,0,145.9,69,208.2,180.9,106,14.4,10,0,549.4,326,89.57608695652173,53.15217391304348,0.02616279069767442,0,6.310645286619134,4.506190237333167,3.9917981187730853,1
0,1,37,201.2,76,280.1,154.2,110,11.8,1,1,647.3,309,223.20689655172413,106.55172413793103,0.01820144994601265,0,6.47435355218095,5.412569270877377,4.67797188662133,0
0,0,0,139.1,72,246.0,207.2,121,11.4,9,5,603.6999999999999,314,113.19375,58.875,0.01885232346618158,1,6.4047324672791675,4.737896567177838,4.09225905573108,0
0,0,0,118.9,128,278.3,194.8,61,13.2,10,2,605.2,264,100.30939226519338,43.75690607734807,0.021774991751897062,0,6.407209964623703,4.618179124283339,3.8012457585646655,0
0,0,0,217.6,87,279.0,250.7,65,10.4,4,2,757.6999999999999,227,118.39062499999999,35.46875,0.013707657835771717,0,6.631606442344029,4.7824006802878944,3.5964557294868293,1
0,0,0,145.0,133,209.1,328.5,112,14.6,2,1,697.2,339,232.4,113.0,0.02091091377828702,0,6.548505594670936,5.452753719852455,4.736198448394496,0
0,0,0,203.5,89,289.6,212.9,71,8.7,3,3,714.7,232,193.16216216216216,62.7027027027027,0.012155931256112895,0,6.573261084744552,5.268693697337811,4.154226990291907,0
0,0,0,269.8,106,228.8,257.5,106,10.1,8,1,766.2,321,138.4698795180723,58.01204819277108,0.01316475495307612,0,6.642747523569229,4.937848660514722,4.077741629715515,1
0,1,21,126.3,84,209.6,192.5,129,10.6,2,1,539.0,317,107.08609271523179,62.980132450331126,0.01962962962962963,0,6.29156913955832,4.682928064335772,4.158572604702585,0
0,1,15,88.1,125,175.9,269.9,85,9.7,1,2,543.6,353,120.80000000000001,78.44444444444444,0.017811237605582078,0,6.300051580239659,4.802380355275797,4.375057965357788,0
0,1,34,218.5,61,196.7,151.1,103,9.9,4,2,576.1999999999999,242,128.04444444444442,53.77777777777778,0.017151767151767153,0,6.358188826899716,4.86015687560173,4.003284596706471,0
0,1,26,236.8,61,263.4,181.1,91,11.2,8,1,692.5,257,256.48148148148147,95.18518518518518,0.016149963950973324,0,6.541751239754887,5.550947800940899,4.566275345658419,0
0,0,0,124.1,117,192.8,162.9,84,6.4,5,3,486.19999999999993,314,155.17021276595742,100.2127659574468,0.013136288998357967,0,6.1886747163956874,5.050946519898503,4.617224894722223,0
1,1,30,184.2,132,167.5,212.8,114,10.0,10,0,574.5,365,156.6818181818182,99.54545454545455,0.01737619461337967,0,6.355239228161937,5.060579193611434,4.61060990928391,0
0,0,0,222.7,133,277.0,101.8,94,13.6,4,4,615.1,320,214.56976744186048,111.62790697674419,0.022074338581399122,1,6.423409288020525,5.3732846039790845,4.724089526709666,0
0,0,0,149.2,98,193.6,248.9,119,11.1,5,1,602.8,310,120.55999999999999,62.0,0.018383570718781054,0,6.403243017272739,4.800407968048592,4.143134726391533,0
0,0,0,206.5,125,180.2,220.6,95,12.2,4,3,619.5,337,139.73684210526315,76.01503759398496,0.01966156325543916,0,6.430525604644662,4.946891778495448,4.34400069621478,0
0,1,27,159.7,102,168.8,244.1,127,9.6,9,3,582.2,351,90.03092783505156,54.27835051546391,0.016460905349794237,0,6.3685301806944485,4.511199315094623,4.012381340292522,0
